Stn ID,Average AGI,Connectors,Nearest Zip Distance,Stn Lat,Stn Lng,Stn State,Zip Code,formatted_agi
1495.0,62561.27,1.0,,38.58431244,-121.4956055,CA,95814,"$62,561.27"
1519.0,324553.52,5.0,,34.052541999999995,-118.448504,CA,90024,"$324,553.52"
1523.0,65383.15,3.0,,34.04057,-118.26876200000001,CA,90015,"$65,383.15"
1525.0,57951.14,161.0,,34.057922,-118.2498,CA,90012,"$57,951.14"
1526.0,44436.48,4.0,,34.102404,-118.33475800000001,CA,90028,"$44,436.48"
1546.0,92157.68,4.0,,38.437894,-122.71136299999999,CA,95404,"$92,157.68"
1583.0,36393.09,4.0,,34.06872,-118.064,CA,91731,"$36,393.09"
1593.0,527691.28,14.0,,37.416434,-122.145904,CA,94304,"$527,691.28"
6355.0,241640.31,2.0,,32.89947,-117.243,CA,92037,"$241,640.31"
6377.0,239511.5,4.0,,34.013658,-118.493749,CA,90401,"$239,511.50"
6384.0,52372.63,2.0,,33.098589000000004,-117.004433,CA,92027,"$52,372.63"
6405.0,47399.15,2.0,,34.221665,-118.46837099999999,CA,91343,"$47,399.15"
6425.0,50312.51,6.0,,33.91115,-117.4591,CA,92503,"$50,312.51"
6505.0,85588.84,11.0,,34.14762,-118.14711100000001,CA,91103,"$85,588.84"
6506.0,222173.03,3.0,,34.145015,-118.15222299999999,CA,91105,"$222,173.03"
6507.0,222173.03,3.0,,34.144506,-118.150015,CA,91105,"$222,173.03"
6508.0,98926.1,2.0,,34.142973,-118.140553,CA,91101,"$98,926.10"
6509.0,127967.98,1.0,,34.118433,-118.149597,CA,91030,"$127,967.98"
7169.0,93563.54,3.0,,32.870925,-117.22564399999999,CA,92122,"$93,563.54"
7172.0,55270.33,1.0,,33.7637,-118.19200000000001,CA,90802,"$55,270.33"
7177.0,905724.39,4.0,,34.06,-118.4198,CA,90067,"$905,724.39"
7180.0,112666.63,3.0,,33.946181,-118.38161000000001,CA,90045,"$112,666.63"
7184.0,112666.63,20.0,,33.94325,-118.403342,CA,90045,"$112,666.63"
7190.0,288504.34,3.0,,33.616365,-117.872257,CA,92660,"$288,504.34"
7192.0,67005.57,7.0,,34.237946,-118.555646,CA,91324,"$67,005.57"
7194.0,38291.98,1.0,,34.071220000000004,-117.575,CA,91764,"$38,291.98"
7195.0,42482.5,2.0,,34.22935,-119.17299999999999,CA,93030,"$42,482.50"
7196.0,67432.87,1.0,,33.823353000000004,-116.5436,CA,92262,"$67,432.87"
7197.0,149144.89,2.0,,37.700187,-121.876172,CA,94588,"$149,144.89"
7205.0,42775.28,6.0,,33.977163,-117.37465300000001,CA,92501,"$42,775.28"
7206.0,41690.72,2.0,,34.0189,-117.38,CA,92509,"$41,690.72"
7212.0,124153.85,5.0,,38.69005,-121.58888999999999,CA,95837,"$124,153.85"
7229.0,144703.37,2.0,,34.017563,-118.447475,CA,90405,"$144,703.37"
7230.0,144703.37,4.0,,34.010021,-118.49583,CA,90405,"$144,703.37"
7233.0,118713.61,2.0,,34.156943,-118.435252,CA,91423,"$118,713.61"
7236.0,106626.18,2.0,,33.49605,-117.152,CA,92590,"$106,626.18"
7242.0,97781.67,1.0,1.2928583199511599,34.138717,-118.35904,CA,91608,"$97,781.67"
7245.0,36084.47,2.0,,34.211079999999995,-118.448704,CA,91405,"$36,084.47"
7250.0,51033.4,3.0,,33.947559999999996,-118.153806,CA,90241,"$51,033.40"
7264.0,95251.69,2.0,,32.70597,-117.162,CA,92101,"$95,251.69"
7275.0,39205.7,3.0,,34.698914,-118.145218,CA,93534,"$39,205.70"
7280.0,138829.41,1.0,,37.80619,-122.4152,CA,94133,"$138,829.41"
7286.0,33437.43,4.0,,38.599693,-121.42704499999999,CA,95815,"$33,437.43"
21351.0,229438.58,1.0,,37.784912,-122.430237,CA,94115,"$229,438.58"
21353.0,113823.37,2.0,,37.784262,-122.39954499999999,CA,94103,"$113,823.37"
21354.0,984532.06,1.0,,37.792058000000004,-122.404312,CA,94104,"$984,532.06"
21358.0,371887.91,1.0,,37.78881,-122.40100000000001,CA,94105,"$371,887.91"
21360.0,118125.98,3.0,,37.791790999999996,-122.41126499999999,CA,94108,"$118,125.98"
21366.0,91077.53,1.0,,37.780369,-122.417824,CA,94102,"$91,077.53"
21367.0,91077.53,1.0,,37.786061,-122.40708799999999,CA,94102,"$91,077.53"
21368.0,126714.64,2.0,,34.07631,-118.37700000000001,CA,90048,"$126,714.64"
21374.0,57951.14,3.0,,34.055974,-118.248893,CA,90012,"$57,951.14"
21383.0,445081.03,1.0,,34.169242,-118.497212,CA,91436,"$445,081.03"
21395.0,67494.01,2.0,0.8455145592512869,34.248959,-118.52388700000002,CA,91330,"$67,494.01"
21396.0,67494.01,2.0,0.8455145592512869,34.241687,-118.528543,CA,91330,"$67,494.01"
21397.0,67494.01,4.0,0.8455145592512869,34.236853,-118.53258799999999,CA,91330,"$67,494.01"
21402.0,54640.6,4.0,,33.740758,-118.28192,CA,90731,"$54,640.60"
21405.0,27577.65,2.0,,33.961256,-118.29186999999999,CA,90044,"$27,577.65"
21419.0,407562.26,16.0,,34.077588,-118.474585,CA,90049,"$407,562.26"
21450.0,92012.3,3.0,,34.142727,-118.051275,CA,91007,"$92,012.30"
21497.0,114807.17,3.0,,33.930574,-118.40074399999999,CA,90245,"$114,807.17"
21498.0,100858.54,2.0,,34.13556,-117.86399999999999,CA,91741,"$100,858.54"
21516.0,125800.67,1.0,,34.1394768,-118.1226044,CA,91106,"$125,800.67"
21524.0,90107.9,2.0,,33.9826,-118.3966,CA,90230,"$90,107.90"
21525.0,70546.59,6.0,,34.029971,-118.385231,CA,90034,"$70,546.59"
21535.0,120722.59,14.0,,33.776990000000005,-117.87100000000001,CA,92705,"$120,722.59"
21557.0,69974.06,4.0,,34.423491999999996,-119.702276,CA,93101,"$69,974.06"
21559.0,107735.46,5.0,,34.165493,-119.04505,CA,93012,"$107,735.46"
21560.0,85135.34,3.0,,34.215853,-119.062004,CA,93010,"$85,135.34"
21561.0,79741.95,5.0,,33.919899,-117.898618,CA,92821,"$79,741.95"
21565.0,111671.33,6.0,,34.18997,-118.934393,CA,91320,"$111,671.33"
21566.0,75433.44,4.0,,34.418321999999996,-119.3368,CA,93022,"$75,433.44"
21567.0,87775.43,2.0,,34.4447896,-119.2467592,CA,93023,"$87,775.43"
21569.0,77895.41,2.0,,34.105203,-117.80747099999999,CA,91773,"$77,895.41"
21575.0,239511.5,6.0,,34.00907,-118.4928,CA,90401,"$239,511.50"
21586.0,49826.8,2.0,,34.069423,-117.93251200000002,CA,91790,"$49,826.80"
21587.0,49826.8,2.0,,34.071383000000004,-117.938846,CA,91790,"$49,826.80"
21594.0,98926.1,2.0,,34.147696999999994,-118.13689699999999,CA,91101,"$98,926.10"
21604.0,33845.19,3.0,,28.38777746,-80.75634406,FL,32922,"$33,845.19"
21607.0,72389.01,3.0,,34.268755999999996,-119.2154,CA,93003,"$72,389.01"
21608.0,72389.01,3.0,,34.268,-119.2492,CA,93003,"$72,389.01"
21640.0,90241.92,2.0,,34.184008,-118.877536,CA,91360,"$90,241.92"
21673.0,86845.66,4.0,,38.539118,-121.73201499999999,CA,95616,"$86,845.66"
21713.0,85800.07,2.0,,35.25939,-120.64492,CA,93401,"$85,800.07"
25491.0,83767.34,2.0,,38.66292,-121.2634,CA,95628,"$83,767.34"
25493.0,62561.27,27.0,,38.58098,-121.493,CA,95814,"$62,561.27"
25494.0,73701.06,3.0,,38.57277,-121.467902,CA,95816,"$73,701.06"
25499.0,62561.27,2.0,,38.578266,-121.489774,CA,95814,"$62,561.27"
25500.0,49911.51,1.0,,38.615468,-121.51726299999999,CA,95833,"$49,911.51"
25502.0,51039.61,2.0,,38.524403,-121.5112,CA,95822,"$51,039.61"
25507.0,65882.83,2.0,,38.73323,-120.78962,CA,95667,"$65,882.83"
25511.0,65009.75,2.0,,38.356027000000005,-121.9628,CA,95687,"$65,009.75"
25514.0,80587.46,4.0,,38.36557,-121.96700000000001,CA,95688,"$80,587.46"
25515.0,80587.46,4.0,,38.35172,-121.98700000000001,CA,95688,"$80,587.46"
25516.0,80587.46,2.0,,38.356907,-122.00188600000001,CA,95688,"$80,587.46"
25517.0,80587.46,2.0,,38.355866999999996,-121.9862,CA,95688,"$80,587.46"
25519.0,47208.57,4.0,,38.67995,-121.2989,CA,95621,"$47,208.57"
25520.0,62969.29,3.0,,38.457369,-121.84256699999999,CA,95620,"$62,969.29"
25522.0,65882.83,2.0,,38.727990000000005,-120.82799999999999,CA,95667,"$65,882.83"
25523.0,159013.97,2.0,,38.6476,-121.06700000000001,CA,95762,"$159,013.97"
25527.0,206947.62,1.0,,38.74453,-121.17,CA,95746,"$206,947.62"
25610.0,76231.87,2.0,,38.617933,-121.3339,CA,95608,"$76,231.87"
27036.0,77563.47,2.0,,44.469281,-73.154972,VT,05403,"$77,563.47"
27302.0,64076.19,3.0,,38.15485,-121.69,CA,94571,"$64,076.19"
27328.0,52077.38,2.0,,38.25281,-122.044229,CA,94533,"$52,077.38"
27329.0,96547.52,4.0,,38.23723,-122.12299999999999,CA,94534,"$96,547.52"
27335.0,43272.36,4.0,,38.105062,-122.265895,CA,94590,"$43,272.36"
28005.0,124153.85,15.0,,38.690329999999996,-121.5871,CA,95837,"$124,153.85"
28006.0,124153.85,3.0,,38.690329999999996,-121.5871,CA,95837,"$124,153.85"
28007.0,112666.63,22.0,,33.944761,-118.399767,CA,90045,"$112,666.63"
28008.0,125800.67,2.0,,34.138496999999994,-118.12818600000001,CA,91106,"$125,800.67"
28844.0,62646.6,12.0,,37.33695,-121.886159,CA,95112,"$62,646.60"
29684.0,31544.35,5.0,,32.754954,-117.10745700000001,CA,92105,"$31,544.35"
29881.0,126422.51,2.0,,45.479667,-122.693655,OR,97239,"$126,422.51"
33352.0,51853.19,1.0,,47.043857,-122.822498,WA,98503,"$51,853.19"
33356.0,33008.37,2.0,,41.759985,-88.30973900000001,IL,60505,"$33,008.37"
33377.0,201960.98,2.0,,45.419827000000005,-122.66573000000001,OR,97034,"$201,960.98"
33378.0,63894.62,3.0,,45.508055999999996,-122.665016,OR,97214,"$63,894.62"
33465.0,40946.94,2.0,,44.99715,-122.97447,OR,97305,"$40,946.94"
33541.0,63671.44,2.0,,35.682303999999995,-120.702174,CA,93446,"$63,671.44"
33543.0,98613.85,1.0,,39.32732,-120.215,CA,96161,"$98,613.85"
33544.0,52986.95,2.0,,39.15,-123.2091,CA,95482,"$52,986.95"
33545.0,80587.46,3.0,,38.368755,-121.961192,CA,95688,"$80,587.46"
33550.0,73429.55,1.0,,38.9412492,-121.1054805,CA,95603,"$73,429.55"
33555.0,86845.66,5.0,,38.54643,-121.7388,CA,95616,"$86,845.66"
33556.0,86845.66,3.0,,38.5443,-121.738,CA,95616,"$86,845.66"
33557.0,86845.66,5.0,,38.543997,-121.75013999999999,CA,95616,"$86,845.66"
33558.0,110052.87,1.0,,38.55755,-121.6947,CA,95618,"$110,052.87"
33559.0,110052.87,2.0,,38.569412,-121.721373,CA,95618,"$110,052.87"
33563.0,44387.46,6.0,,36.188975,-121.07585800000001,CA,93930,"$44,387.46"
33564.0,70679.5,2.0,,33.847879999999996,-118.13888999999999,CA,90712,"$70,679.50"
33568.0,89761.83,2.0,,38.295981,-122.303226,CA,94558,"$89,761.83"
33679.0,100680.78,4.0,,34.022043,-118.468763,CA,90404,"$100,680.78"
33690.0,246604.63,2.0,,37.94495,-122.5096,CA,94939,"$246,604.63"
33695.0,33637.39,2.0,,37.7136,-122.2087,CA,94621,"$33,637.39"
33700.0,118125.98,2.0,,37.794803,-122.405064,CA,94108,"$118,125.98"
33706.0,149656.66,2.0,,34.030256,-118.49790300000001,CA,90403,"$149,656.66"
33717.0,47611.26,48.0,,47.443377000000005,-122.296229,WA,98188,"$47,611.26"
33718.0,130014.29,14.0,,37.337671,-121.885957,CA,95113,"$130,014.29"
33921.0,45331.49,4.0,,40.119234999999996,-88.243915,IL,61820,"$45,331.49"
34106.0,106343.92,2.0,,43.609048,-116.19950800000001,ID,83702,"$106,343.92"
34829.0,206467.09,2.0,,29.427253999999998,-98.49013599999999,TX,78205,"$206,467.09"
34849.0,53565.21,4.0,,44.995740000000005,-123.01975800000001,OR,97303,"$53,565.21"
34851.0,57659.1,2.0,,35.769412,-78.677994,NC,27606,"$57,659.10"
34857.0,117464.94,4.0,,45.416826,-122.734498,OR,97035,"$117,464.94"
34863.0,53667.42,2.0,,45.239084000000005,-123.07238500000001,OR,97114,"$53,667.42"
35143.0,65895.79,2.0,,39.7241682,-121.81539860000001,CA,95928,"$65,895.79"
35146.0,52077.38,2.0,,38.248498,-122.06843700000002,CA,94533,"$52,077.38"
35154.0,136620.15,2.0,,37.9006209,-122.06360149999999,CA,94596,"$136,620.15"
35156.0,136620.15,2.0,,37.898604,-122.0613635,CA,94596,"$136,620.15"
35159.0,71256.09,1.0,,27.869955100000002,-82.7352295,FL,33777,"$71,256.09"
35163.0,75672.16,2.0,,35.762275,-78.782974,NC,27511,"$75,672.16"
35165.0,33449.51,10.0,,36.153331,-86.769396,TN,37210,"$33,449.51"
35168.0,74358.91,4.0,,37.498704,-77.04348,VA,23140,"$74,358.91"
35258.0,46311.47,4.0,,44.928434,-124.01593799999999,OR,97367,"$46,311.47"
35268.0,57522.86,4.0,,41.589399,-95.060588,IA,51531,"$57,522.86"
35284.0,79408.26,4.0,,28.536513,-81.379014,FL,32801,"$79,408.26"
35290.0,58166.12,2.0,,43.0839795,-89.3630909,WI,53703,"$58,166.12"
35337.0,70372.51,2.0,,47.035421,-122.93896200000002,WA,98502,"$70,372.51"
35470.0,63241.12,1.0,,36.70104,-121.6673,CA,93907,"$63,241.12"
35473.0,80186.16,2.0,,21.299654,-157.857132,HI,96813,"$80,186.16"
35477.0,124206.77,4.0,,42.333471,-83.057273,MI,48226,"$124,206.77"
35480.0,66031.26,6.0,,44.586122700000004,-123.1153196,OR,97321,"$66,031.26"
35481.0,46311.47,2.0,,44.976039899999996,-124.0114594,OR,97367,"$46,311.47"
35485.0,54530.45,5.0,,29.693037,-95.408367,TX,77054,"$54,530.45"
35486.0,101053.96,1.0,,32.9216728,-96.99549870000001,TX,75063,"$101,053.96"
35560.0,73182.47,2.0,,35.249928999999995,-120.689683,CA,93405,"$73,182.47"
35561.0,85800.07,4.0,,35.25982,-120.676,CA,93401,"$85,800.07"
35621.0,51774.2,1.0,,47.654998,-117.425025,WA,99201,"$51,774.20"
35727.0,57063.78,1.0,,44.05612,-121.307465,OR,97701,"$57,063.78"
35840.0,42419.45,1.0,,41.615759000000004,-93.57875,IA,50317,"$42,419.45"
35841.0,105899.18,1.0,,41.682385,-93.69831500000001,IA,50131,"$105,899.18"
35943.0,52739.42,1.0,,45.138245,-93.27437900000001,MN,55433,"$52,739.42"
35994.0,46356.18,1.0,,34.932094,-120.43537099999999,CA,93454,"$46,356.18"
35995.0,63711.5,2.0,,26.4783001,-80.0895004,FL,33445,"$63,711.50"
35996.0,79408.26,1.0,,28.537908899999998,-81.37880890000001,FL,32801,"$79,408.26"
36287.0,61062.97,2.0,,32.8657913,-96.7641678,TX,75231,"$61,062.97"
36343.0,72221.19,2.0,,32.2361565,-110.78179170000001,AZ,85748,"$72,221.19"
36345.0,80389.64,6.0,,33.691584000000006,-117.89276299999999,CA,92626,"$80,389.64"
36347.0,82639.54,2.0,,38.018474600000005,-122.13454440000001,CA,94553,"$82,639.54"
36351.0,186515.74,2.0,,39.2075854,-106.9486113,CO,81611,"$186,515.74"
36352.0,102893.94,2.0,,40.0011292,-105.26303100000001,CO,80305,"$102,893.94"
36353.0,155584.43,4.0,,39.743687,-104.99331200000002,CO,80202,"$155,584.43"
36355.0,566065.82,2.0,,41.072919,-73.476189,CT,06820,"$566,065.82"
36361.0,216274.74,1.0,,41.882442499999996,-87.6204453,IL,60601,"$216,274.74"
36363.0,85820.87,1.0,,39.1559067,-76.7172165,MD,21076,"$85,820.87"
36365.0,98839.91,2.0,,35.89373,-78.650099,NC,27615,"$98,839.91"
36368.0,74135.04,1.0,,40.27801132,-74.82046509,NJ,08628,"$74,135.04"
36371.0,85162.99,20.0,,44.009797,-123.03321299999999,OR,97405,"$85,162.99"
36374.0,50098.03,2.0,,41.6702347,-71.50011440000002,RI,02893,"$50,098.03"
36375.0,300682.55,2.0,,30.271179200000002,-97.75378420000001,TX,78703,"$300,682.55"
36377.0,299546.75,4.0,,29.754345,-95.372578,TX,77002,"$299,546.75"
36378.0,299546.75,2.0,,29.7571125,-95.3731689,TX,77002,"$299,546.75"
36385.0,89306.39,1.0,,30.0546093,-95.18826290000001,TX,77339,"$89,306.39"
36388.0,88871.64,2.0,,48.6950989,-122.9040985,WA,98245,"$88,871.64"
36390.0,74932.79,2.0,,48.5250015,-122.9152985,WA,98261,"$74,932.79"
36391.0,75845.79,4.0,,47.707951,-122.583252,WA,98370,"$75,845.79"
36532.0,67502.76,1.0,,42.97167,-73.774182,NY,12020,"$67,502.76"
36610.0,70137.44,1.0,,34.44198,-119.829553,CA,93117,"$70,137.44"
36611.0,458127.14,4.0,,41.879396,-87.62657800000001,IL,60603,"$458,127.14"
36613.0,307393.65,4.0,,41.879018,-87.634438,IL,60606,"$307,393.65"
36614.0,307393.65,2.0,,41.8834035,-87.635081,IL,60606,"$307,393.65"
36615.0,216274.74,4.0,,41.884735,-87.62727,IL,60601,"$216,274.74"
36617.0,307393.65,2.0,,41.8852234,-87.63375090000001,IL,60606,"$307,393.65"
36619.0,412035.8,4.0,,41.892777,-87.626092,IL,60611,"$412,035.80"
36709.0,44866.72,2.0,,34.950136,-81.93279,SC,29306,"$44,866.72"
36710.0,44866.72,2.0,,34.951926,-81.931714,SC,29306,"$44,866.72"
36711.0,36942.21,2.0,,34.715982000000004,-81.624616,SC,29379,"$36,942.21"
36923.0,208293.69,2.0,,41.157196,-73.24189799999999,CT,06824,"$208,293.69"
36924.0,91087.42,5.0,,41.305794,-72.92740500000001,CT,06510,"$91,087.42"
36925.0,54102.48,3.0,,41.305265000000006,-72.934141,CT,06511,"$54,102.48"
36926.0,91087.42,3.0,,41.303362,-72.929331,CT,06510,"$91,087.42"
36927.0,54102.48,2.0,,41.297487,-72.926722,CT,06511,"$54,102.48"
36928.0,40017.86,13.0,,41.356472,-72.094412,CT,06320,"$40,017.86"
36930.0,46711.4,4.0,,41.527246000000005,-72.064419,CT,06360,"$46,711.40"
36931.0,413736.77,2.0,,41.119291,-73.36926600000001,CT,06880,"$413,736.77"
36932.0,107371.98,3.0,,41.951328000000004,-72.663078,CT,06078,"$107,371.98"
36933.0,245547.99,4.0,,27.336413,-82.54423100000001,FL,34236,"$245,547.99"
36935.0,55667.43,4.0,,42.279038,-83.20793,MI,48101,"$55,667.43"
36937.0,61102.98,4.0,,42.783017,-86.075654,MI,49423,"$61,102.98"
36938.0,40053.67,2.0,,42.6636848,-84.5352173,MI,48911,"$40,053.67"
36941.0,69831.27,6.0,,44.760362,-85.622106,MI,49684,"$69,831.27"
36943.0,45888.05,2.0,,42.5090141,-83.0488281,MI,48092,"$45,888.05"
36945.0,392301.24,3.0,,40.754512,-73.995938,NY,10018,"$392,301.24"
36948.0,86583.52,2.0,,38.9642906,-77.4203949,VA,20170,"$86,583.52"
36949.0,55378.52,2.0,,42.59132,-87.9144897,WI,53144,"$55,378.52"
36951.0,113317.17,2.0,,43.0912292,-89.5288403,WI,53562,"$113,317.17"
36973.0,80165.73,2.0,,33.763819,-84.38023000000001,GA,30308,"$80,165.73"
37056.0,95564.82,2.0,,34.042116,-80.939041,SC,29206,"$95,564.82"
37097.0,25685.98,1.0,,41.503372999999996,-81.639054,OH,44103,"$25,685.98"
37104.0,20937.09,1.0,,38.417513,-82.456588,WV,25703,"$20,937.09"
37150.0,25132.39,2.0,,28.560571799999998,-81.4417478,FL,32808,"$25,132.39"
37151.0,76986.53,2.0,,28.556879499999997,-81.37763220000001,FL,32803,"$76,986.53"
37154.0,89188.17,4.0,,28.424995000000003,-81.460989,FL,32819,"$89,188.17"
37161.0,26189.67,2.0,,28.528023600000004,-81.44774009999999,FL,32811,"$26,189.67"
37162.0,77123.84,2.0,,28.5124938,-81.3519187,FL,32806,"$77,123.84"
37163.0,50071.08,4.0,,28.468253000000004,-81.328108,FL,32812,"$50,071.08"
37164.0,557854.84,4.0,,41.877804,-87.62991099999999,IL,60604,"$557,854.84"
37166.0,71580.31,1.0,,38.694036,-90.4218,MO,63146,"$71,580.31"
37169.0,299201.73,2.0,,40.7632446,-73.9886475,NY,10019,"$299,201.73"
37170.0,63102.13,4.0,,45.522458,-122.98884,OR,97123,"$63,102.13"
37171.0,63102.13,26.0,,45.520375,-122.978105,OR,97123,"$63,102.13"
37175.0,81683.37,2.0,,33.13109480000001,-96.6565774,TX,75069,"$81,683.37"
37181.0,256281.94,6.0,,47.614292999999996,-122.19229399999999,WA,98004,"$256,281.94"
37185.0,181022.7,10.0,,37.391177,-122.081313,CA,94041,"$181,022.70"
37190.0,39279.24,2.0,,28.537944800000002,-81.7375031,FL,34714,"$39,279.24"
37264.0,53086.76,6.0,,38.966725,-123.11454199999999,CA,95449,"$53,086.76"
37651.0,63894.62,4.0,,45.541345,-122.66190300000001,OR,97214,"$63,894.62"
37655.0,35533.39,4.0,,40.74686,-111.876,UT,84119,"$35,533.39"
37658.0,59618.5,3.0,,40.759561,-111.883924,UT,84111,"$59,618.50"
37663.0,69348.55,1.0,,47.04578,-122.871901,WA,98501,"$69,348.55"
37664.0,65311.31,1.0,,47.056888,-122.841752,WA,98506,"$65,311.31"
37667.0,69348.55,1.0,,47.045903,-122.903434,WA,98501,"$69,348.55"
37669.0,70372.51,1.0,,47.045792,-122.933675,WA,98502,"$70,372.51"
37677.0,69348.55,1.0,,46.984193,-122.90485600000001,WA,98501,"$69,348.55"
37683.0,72177.8,4.0,,38.922177000000005,-94.73255400000001,KS,66210,"$72,177.80"
37687.0,42266.26,2.0,,42.3471832,-83.3866577,MI,48185,"$42,266.26"
37691.0,61024.6,2.0,,39.08473970000001,-94.5871582,MO,64108,"$61,024.60"
37693.0,67505.08,8.0,,42.419140999999996,-83.432592,MI,48152,"$67,505.08"
37694.0,33587.8,2.0,,43.2418213,-86.252861,MI,49440,"$33,587.80"
37697.0,57397.81,2.0,,38.914069899999994,-94.37632190000001,MO,64063,"$57,397.81"
37699.0,64032.68,2.0,,39.773937200000006,-94.7692947,MO,64506,"$64,032.68"
37813.0,66640.22,1.0,,42.36262,-72.5395,MA,01035,"$66,640.22"
37835.0,56107.93,3.0,,26.465314000000003,-80.07219,FL,33444,"$56,107.93"
38082.0,130487.23,11.0,,47.545609000000006,-122.019598,WA,98027,"$130,487.23"
38084.0,137855.9,12.0,,47.676083,-122.12355500000001,WA,98052,"$137,855.90"
38087.0,108538.89,4.0,,47.597428,-122.33045200000001,WA,98104,"$108,538.89"
38095.0,31272.64,2.0,,41.763431,-72.685272,CT,06106,"$31,272.64"
38097.0,98498.55,3.0,,41.28331,-72.351072,CT,06475,"$98,498.55"
38101.0,71414.83,2.0,,42.317067,-72.630737,MA,01060,"$71,414.83"
38116.0,81874.78,2.0,,39.997769,-83.03240699999999,OH,43212,"$81,874.78"
38117.0,89244.32,3.0,,47.58083,-122.15178200000001,WA,98007,"$89,244.32"
38118.0,89576.43,5.0,,47.740353999999996,-122.189067,WA,98011,"$89,576.43"
38254.0,266800.0,16.0,,42.349315999999995,-71.041742,MA,02210,"$266,800.00"
38255.0,77900.87,2005.0,,37.36395,-121.9238,CA,95110,"$77,900.87"
38298.0,58501.98,2.0,,34.006152,-81.037515,SC,29201,"$58,501.98"
38299.0,58501.98,2.0,,34.003322999999995,-81.03569300000001,SC,29201,"$58,501.98"
38300.0,58501.98,2.0,,34.008409,-81.041802,SC,29201,"$58,501.98"
38301.0,58501.98,2.0,,34.002255,-81.040219,SC,29201,"$58,501.98"
38302.0,104383.64,2.0,,34.84709,-82.38726899999999,SC,29601,"$104,383.64"
38303.0,104383.64,4.0,,34.849724,-82.400667,SC,29601,"$104,383.64"
38304.0,104383.64,2.0,,34.849889000000005,-82.397797,SC,29601,"$104,383.64"
38305.0,104383.64,2.0,,34.852754,-82.393113,SC,29601,"$104,383.64"
38306.0,58501.98,3.0,,33.997786,-81.03616099999999,SC,29201,"$58,501.98"
38307.0,104383.64,2.0,,34.852789,-82.39619499999999,SC,29601,"$104,383.64"
38308.0,104383.64,2.0,,34.85335,-82.394826,SC,29601,"$104,383.64"
38309.0,104383.64,4.0,,34.852437,-82.399901,SC,29601,"$104,383.64"
38310.0,42375.41,2.0,,34.925782,-81.028444,SC,29730,"$42,375.41"
38311.0,42375.41,2.0,,34.954788,-81.013242,SC,29730,"$42,375.41"
38312.0,36942.21,2.0,,34.716556,-81.648482,SC,29379,"$36,942.21"
38313.0,36942.21,2.0,,34.7705,-81.494433,SC,29379,"$36,942.21"
38314.0,73429.55,12.0,,38.930776,-121.09228200000001,CA,95603,"$73,429.55"
38354.0,106967.01,1.0,,29.287094,-94.8609,TX,77554,"$106,967.01"
38376.0,44377.64,2.0,4.27258586283101,38.9558,-95.270391,KS,66045,"$44,377.64"
38515.0,239511.5,8.0,,34.009426,-118.489122,CA,90401,"$239,511.50"
38517.0,91077.53,2.0,,37.784871,-122.40899099999999,CA,94102,"$91,077.53"
38518.0,136477.14,9.0,,37.806798,-122.41948799999999,CA,94109,"$136,477.14"
38521.0,239511.5,15.0,,34.010528,-118.4898,CA,90401,"$239,511.50"
38522.0,51221.97,28.0,,39.844569,-104.76788,CO,80022,"$51,221.97"
38523.0,107943.2,2.0,,39.953798,-105.16611599999999,CO,80027,"$107,943.20"
38525.0,191095.0,2.0,,42.372442,-71.12288199999999,MA,02138,"$191,095.00"
38527.0,105406.5,2.0,,35.234773,-80.852285,NC,28202,"$105,406.50"
38529.0,33100.11,2.0,,35.0884705,-106.64956670000001,NM,87102,"$33,100.11"
38530.0,392301.24,2.0,,40.7554398,-73.99202729999999,NY,10018,"$392,301.24"
38538.0,45622.77,1.0,,43.264534999999995,-85.256679,MI,48838,"$45,622.77"
38734.0,148630.5,2.0,,26.713123,-80.055583,FL,33401,"$148,630.50"
38774.0,78582.35,3.0,,41.492057,-87.522819,IN,46311,"$78,582.35"
38778.0,92599.3,1.0,,42.962078000000005,-85.659019,MI,49503,"$92,599.30"
38796.0,45936.29,2.0,,28.8524609,-81.6845551,FL,32726,"$45,936.29"
38797.0,45936.29,2.0,,28.8553562,-81.6843796,FL,32726,"$45,936.29"
38798.0,45936.29,2.0,,28.8540993,-81.68622590000001,FL,32726,"$45,936.29"
38799.0,44896.59,2.0,,30.485252399999997,-81.6623993,FL,32218,"$44,896.59"
38801.0,93110.81,4.0,,28.783454,-81.355529,FL,32746,"$93,110.81"
38802.0,57188.79,2.0,,28.7034283,-81.3263855,FL,32750,"$57,188.79"
38809.0,59858.08,2.0,,28.825325,-81.3150101,FL,32771,"$59,858.08"
38814.0,105406.5,1.0,,35.2250595,-80.8490372,NC,28202,"$105,406.50"
38818.0,35201.63,2.0,,40.732364700000005,-74.1654282,NJ,07105,"$35,201.63"
38819.0,35201.63,2.0,,40.7337914,-74.1622849,NJ,07105,"$35,201.63"
38820.0,93937.39,2.0,,40.7629395,-74.0762634,NJ,07094,"$93,937.39"
38821.0,111397.1,2.0,,39.8655548,-74.9537735,NJ,08043,"$111,397.10"
38822.0,150068.82,1.0,,39.4760704,-119.7933197,NV,89511,"$150,068.82"
38845.0,57522.86,2.0,,41.5887909,-95.05950159999999,IA,51531,"$57,522.86"
38852.0,412035.8,4.0,,41.899229999999996,-87.624404,IL,60611,"$412,035.80"
38853.0,54439.05,4.0,,42.008491,-87.899666,IL,60018,"$54,439.05"
