,AGI State,Stn State,Zip Code,Average AGI,Stn ID,Stn Lat,Stn Lng,Connectors,Nearest Zip Distance,State,formatted_agi
0,AK,AK,99801,70878.06,81601.0,58.298366,-134.404006,2.0,,,"$70,878.06"
1,AK,AK,99801,70878.06,82228.0,58.367717000000006,-134.60308999999998,1.0,,,"$70,878.06"
2,AK,AK,99801,70878.06,85589.0,58.363473,-134.575083,1.0,,,"$70,878.06"
3,AK,AK,99801,70878.06,64702.0,58.36135,-134.577297,1.0,,,"$70,878.06"
4,AK,AK,99801,70878.06,72524.0,58.353653,-134.495592,2.0,,,"$70,878.06"
5,AK,AK,99669,76660.58,88572.0,60.494657999999994,-151.045242,2.0,,,"$76,660.58"
6,AK,AK,99518,67020.63,88609.0,61.1693691,-149.9111444,2.0,,,"$67,020.63"
7,WA,WA,99403,54616.67,82796.0,46.4254977,-117.0486497,2.0,,,"$54,616.67"
8,WA,WA,99362,60517.83,71785.0,46.087373,-118.22673400000001,1.0,,,"$60,517.83"
9,WA,WA,99362,60517.83,80359.0,46.067801,-118.341422,2.0,,,"$60,517.83"
10,WA,WA,99362,60517.83,71792.0,46.012334,-118.36988899999999,1.0,,,"$60,517.83"
11,WA,WA,99362,60517.83,71772.0,46.017286,-118.38344,1.0,,,"$60,517.83"
12,WA,WA,99362,60517.83,39799.0,46.047464,-118.353406,1.0,,,"$60,517.83"
13,WA,WA,99362,60517.83,74975.0,46.089498999999996,-118.278589,1.0,,,"$60,517.83"
14,WA,WA,99362,60517.83,71779.0,46.086119000000004,-118.27816299999999,2.0,,,"$60,517.83"
15,WA,WA,99354,68008.1,68192.0,46.3343983,-119.269803,1.0,,,"$68,008.10"
16,WA,WA,99352,87005.85,89660.0,46.281294,-119.273452,2.0,,,"$87,005.85"
17,WA,WA,99352,87005.85,89661.0,46.271848999999996,-119.269167,2.0,,,"$87,005.85"
18,WA,WA,99352,87005.85,61930.0,46.2601764,-119.28081409999999,2.0,,,"$87,005.85"
19,WA,WA,99338,96776.45,89655.0,46.213187,-119.286497,2.0,,,"$96,776.45"
20,WA,WA,99338,96776.45,74979.0,46.177254,-119.189388,2.0,,,"$96,776.45"
21,WA,WA,99336,46835.32,70303.0,46.197294,-119.16214,8.0,,,"$46,835.32"
22,WA,WA,99336,46835.32,64135.0,46.213233,-119.16236699999999,2.0,,,"$46,835.32"
23,WA,WA,99320,58502.48,71782.0,46.293801,-119.451333,5.0,,,"$58,502.48"
24,WA,WA,99301,51814.87,39787.0,46.236607,-119.128998,1.0,,,"$51,814.87"
25,WA,WA,99301,51814.87,74982.0,46.250788,-119.116904,2.0,,,"$51,814.87"
26,WA,WA,99301,51814.87,60411.0,46.229119,-119.106522,1.0,,,"$51,814.87"
27,WA,WA,99224,75151.45,89665.0,47.642631,-117.53753300000001,2.0,,,"$75,151.45"
28,WA,WA,99224,75151.45,74980.0,47.637215000000005,-117.47683400000001,2.0,,,"$75,151.45"
29,WA,WA,99224,75151.45,66622.0,47.6250925,-117.5395602,2.0,,,"$75,151.45"
30,WA,WA,99224,75151.45,73219.0,47.6309889,-117.54053359999999,2.0,,,"$75,151.45"
31,WA,WA,99218,60295.83,81159.0,47.7525209,-117.41085990000002,1.0,,,"$60,295.83"
32,WA,WA,99218,60295.83,39795.0,47.739021,-117.40993700000001,2.0,,,"$60,295.83"
33,WA,WA,99216,44981.19,81884.0,47.675378,-117.20673799999999,2.0,,,"$44,981.19"
34,WA,WA,99212,54537.05,39796.0,47.657264,-117.312518,3.0,,,"$54,537.05"
35,WA,WA,99205,41805.97,81162.0,47.6789249,-117.4343555,1.0,,,"$41,805.97"
36,WA,WA,99204,48762.65,81160.0,47.64927573,-117.411477,4.0,,,"$48,762.65"
37,WA,WA,99202,40843.53,70235.0,47.6690438,-117.4025938,2.0,,,"$40,843.53"
38,WA,WA,99202,40843.53,88084.0,47.6682011,-117.3972138,2.0,,,"$40,843.53"
39,WA,WA,99201,51774.2,89917.0,47.662197,-117.43188899999998,6.0,,,"$51,774.20"
40,WA,WA,99201,51774.2,71800.0,47.65736,-117.42399999999999,1.0,,,"$51,774.20"
41,WA,WA,99201,51774.2,35621.0,47.654998,-117.425025,1.0,,,"$51,774.20"
42,WA,WA,99201,51774.2,71796.0,47.659765,-117.417374,2.0,,,"$51,774.20"
43,WA,WA,99201,51774.2,71797.0,47.656878000000006,-117.424256,1.0,,,"$51,774.20"
44,WA,WA,99201,51774.2,71798.0,47.656255,-117.42298600000001,1.0,,,"$51,774.20"
45,WA,WA,99201,51774.2,74974.0,47.660576,-117.414448,2.0,,,"$51,774.20"
46,WA,WA,99201,51774.2,71791.0,47.663441,-117.412777,3.0,,,"$51,774.20"
47,WA,WA,99201,51774.2,85907.0,47.6527826,-117.4349173,1.0,,,"$51,774.20"
48,WA,WA,99170,48610.2,82799.0,47.2346726,-117.3700633,4.0,,,"$48,610.20"
49,WA,WA,99169,55711.86,62299.0,47.116664,-118.367792,4.0,,,"$55,711.86"
50,WA,WA,99169,55711.86,93172.0,47.118572,-118.36556200000001,2.0,,,"$55,711.86"
51,WA,WA,99166,52502.59,79167.0,48.64698,-118.73754199999999,1.0,,,"$52,502.59"
52,WA,WA,99163,54628.81,74978.0,46.716071,-117.16558300000001,2.0,3.11080140162969,WA,"$54,628.81"
53,WA,WA,99163,54628.81,76857.0,46.7323937,-117.1643737,2.0,3.11080140162969,WA,"$54,628.81"
54,WA,WA,99163,54628.81,76858.0,46.7296753,-117.1613929,2.0,3.11080140162969,WA,"$54,628.81"
55,WA,WA,99122,59596.73,81083.0,47.652922,-118.150361,1.0,,,"$59,596.73"
56,WA,WA,99115,51772.92,68846.0,47.6150874,-119.28983400000001,1.0,,,"$51,772.92"
57,WA,WA,98926,54371.41,53967.0,46.9768472,-120.54101000000001,5.0,,,"$54,371.41"
58,WA,WA,98926,54371.41,74068.0,46.980381,-120.544372,2.0,,,"$54,371.41"
59,WA,WA,98926,54371.41,42233.0,46.9939804,-120.5491791,2.0,,,"$54,371.41"
60,WA,WA,98926,54371.41,56159.0,46.9942245,-120.5491791,2.0,,,"$54,371.41"
61,WA,WA,98926,54371.41,56160.0,46.994167299999994,-120.5491791,2.0,,,"$54,371.41"
62,WA,WA,98922,75981.29,89654.0,47.207984,-121.019499,3.0,,,"$75,981.29"
63,WA,WA,98922,75981.29,73431.0,47.208469,-121.019582,2.0,,,"$75,981.29"
64,WA,WA,98902,39367.32,82447.0,46.593176,-120.55038300000001,8.0,,,"$39,367.32"
65,WA,WA,98901,46068.96,44509.0,46.590246,-120.50068700000001,1.0,,,"$46,068.96"
66,WA,WA,98862,70055.12,60004.0,48.476543,-120.180796,1.0,18.7310108130556,WA,"$70,055.12"
67,WA,WA,98862,70055.12,74986.0,48.477131,-120.25568,2.0,18.7310108130556,WA,"$70,055.12"
68,WA,WA,98858,51660.0,64501.0,47.648916,-120.07109299999999,1.0,,,"$51,660.00"
69,WA,WA,98856,47733.06,77771.0,48.362102,-120.121376,1.0,,,"$47,733.06"
70,WA,WA,98855,41747.92,82397.0,48.705586,-119.438406,1.0,,,"$41,747.92"
71,WA,WA,98848,48537.77,71776.0,47.097646999999995,-119.984624,2.0,,,"$48,537.77"
72,WA,WA,98848,48537.77,77443.0,47.235170600000004,-119.8538094,2.0,,,"$48,537.77"
73,WA,WA,98846,47151.85,60007.0,48.051825,-119.90150600000001,5.0,,,"$47,151.85"
74,WA,WA,98844,47089.71,89657.0,48.987053,-119.42591200000001,2.0,,,"$47,089.71"
75,WA,WA,98841,41903.32,60005.0,48.421690999999996,-119.504089,1.0,,,"$41,903.32"
76,WA,WA,98837,55039.65,86710.0,47.103149,-119.250249,2.0,,,"$55,039.65"
77,WA,WA,98837,55039.65,60802.0,47.1293765,-119.27913670000001,2.0,,,"$55,039.65"
78,WA,WA,98826,65897.47,69946.0,47.767185,-120.65165800000001,1.0,21.9214639798828,WA,"$65,897.47"
79,WA,WA,98826,65897.47,81081.0,47.558592,-120.675803,1.0,21.9214639798828,WA,"$65,897.47"
80,WA,WA,98826,65897.47,60006.0,47.758434,-120.74241599999999,1.0,21.9214639798828,WA,"$65,897.47"
81,WA,WA,98826,65897.47,73413.0,47.595009999999995,-120.66468400000001,2.0,21.9214639798828,WA,"$65,897.47"
82,WA,WA,98816,65899.15,64500.0,47.835914200000005,-120.06880100000001,1.0,,,"$65,899.15"
83,WA,WA,98816,65899.15,62973.0,47.840838,-120.01840200000001,2.0,,,"$65,899.15"
84,WA,WA,98816,65899.15,60002.0,47.8399,-120.0199,10.0,,,"$65,899.15"
85,WA,WA,98816,65899.15,60003.0,47.8399,-120.0199,1.0,,,"$65,899.15"
86,WA,WA,98813,25896.88,82396.0,48.009356,-119.672953,1.0,,,"$25,896.88"
87,WA,WA,98802,55961.98,63444.0,47.400783000000004,-120.279071,2.0,,,"$55,961.98"
88,WA,WA,98801,60189.6,79230.0,47.429582,-120.315228,2.0,,,"$60,189.60"
89,WA,WA,98801,60189.6,79414.0,47.442921000000005,-120.316235,1.0,,,"$60,189.60"
90,WA,WA,98801,60189.6,82593.0,47.463409000000006,-120.331529,1.0,,,"$60,189.60"
91,WA,WA,98801,60189.6,82594.0,47.531819,-120.300871,1.0,,,"$60,189.60"
92,WA,WA,98801,60189.6,62516.0,47.425375,-120.307608,1.0,,,"$60,189.60"
93,WA,WA,98801,60189.6,49068.0,47.44851,-120.33143700000001,2.0,,,"$60,189.60"
94,WA,WA,98801,60189.6,71801.0,47.47487,-120.376005,1.0,,,"$60,189.60"
95,WA,WA,98801,60189.6,65859.0,47.42758,-120.31231000000001,2.0,,,"$60,189.60"
96,WA,WA,98686,75645.05,45011.0,45.720387,-122.648554,2.0,,,"$75,645.05"
97,WA,WA,98685,91440.38,49767.0,45.720603000000004,-122.66313500000001,3.0,,,"$91,440.38"
98,WA,WA,98684,58558.98,46394.0,45.616158,-122.49761000000001,2.0,,,"$58,558.98"
99,WA,WA,98683,75429.54,45019.0,45.60718920000001,-122.50389109999999,1.0,,,"$75,429.54"
100,WA,WA,98682,57626.29,45013.0,45.692855,-122.551278,1.0,,,"$57,626.29"
101,WA,WA,98674,61636.03,93531.0,45.928452,-122.762054,2.0,,,"$61,636.03"
102,WA,WA,98665,69684.37,45018.0,45.692621,-122.65768200000001,1.0,,,"$69,684.37"
103,WA,WA,98664,74500.63,45017.0,45.621549,-122.572604,1.0,,,"$74,500.63"
104,WA,WA,98663,53940.5,69604.0,45.629529999999995,-122.663519,4.0,,,"$53,940.50"
105,WA,WA,98662,53963.18,39798.0,45.648094,-122.597954,1.0,,,"$53,963.18"
106,WA,WA,98662,53963.18,65386.0,45.657664000000004,-122.58242,3.0,,,"$53,963.18"
107,WA,WA,98662,53963.18,68588.0,45.684222999999996,-122.55496200000002,2.0,,,"$53,963.18"
108,WA,WA,98662,53963.18,81640.0,45.661573,-122.56363259999999,1.0,,,"$53,963.18"
109,WA,WA,98662,53963.18,61030.0,45.648181,-122.59836999999999,1.0,,,"$53,963.18"
110,WA,WA,98661,61177.13,53968.0,45.650388,-122.60400700000001,2.0,,,"$61,177.13"
111,WA,WA,98661,61177.13,51572.0,45.619627,-122.64478000000001,3.0,,,"$61,177.13"
112,WA,WA,98661,61177.13,45016.0,45.6679357,-122.60390509999999,1.0,,,"$61,177.13"
113,WA,WA,98661,61177.13,81414.0,45.643374,-122.600102,1.0,,,"$61,177.13"
114,WA,WA,98661,61177.13,86720.0,45.615426,-122.65361499999999,2.0,,,"$61,177.13"
115,WA,WA,98660,68000.73,50930.0,45.631384000000004,-122.67758799999999,4.0,,,"$68,000.73"
116,WA,WA,98660,68000.73,81810.0,45.6304919,-122.6676833,2.0,,,"$68,000.73"
117,WA,WA,98648,58638.81,74985.0,45.68626,-121.90473999999999,4.0,,,"$58,638.81"
118,WA,WA,98642,104220.87,60229.0,45.748069,-122.66281599999999,1.0,,,"$104,220.87"
119,WA,WA,98642,104220.87,65860.0,45.776709999999994,-122.669,1.0,,,"$104,220.87"
120,WA,WA,98642,104220.87,65866.0,45.817526,-122.683594,2.0,,,"$104,220.87"
121,WA,WA,98642,104220.87,65870.0,45.776709999999994,-122.669,1.0,,,"$104,220.87"
122,WA,WA,98632,52575.9,66510.0,46.131351,-122.935973,2.0,,,"$52,575.90"
123,WA,WA,98632,52575.9,63088.0,46.1419219,-122.9401915,2.0,,,"$52,575.90"
124,WA,WA,98631,49789.81,73501.0,46.345591399999996,-124.060608,1.0,,,"$49,789.81"
125,WA,WA,98631,49789.81,82155.0,46.3493393,-124.0535196,2.0,,,"$49,789.81"
126,WA,WA,98616,64836.36,60814.0,46.051228,-122.301754,1.0,,,"$64,836.36"
127,WA,WA,98611,57265.01,65864.0,46.276121999999994,-122.91016699999999,2.0,,,"$57,265.01"
128,WA,WA,98610,54369.35,76363.0,45.729351,-121.821302,1.0,,,"$54,369.35"
129,WA,WA,98607,118848.66,65571.0,45.587297,-122.40186100000001,1.0,,,"$118,848.66"
130,WA,WA,98607,118848.66,71848.0,45.615852000000004,-122.440483,3.0,,,"$118,848.66"
131,WA,WA,98592,70316.33,71771.0,47.3471843,-123.06764040000002,2.0,,,"$70,316.33"
132,WA,WA,98584,50518.87,78119.0,47.254363,-123.19681499999999,3.0,,,"$50,518.87"
133,WA,WA,98584,50518.87,92158.0,47.374140999999995,-123.155375,1.0,,,"$50,518.87"
134,WA,WA,98584,50518.87,52863.0,47.1282303,-123.1032689,2.0,,,"$50,518.87"
135,WA,WA,98564,51257.43,89667.0,46.545331,-122.508967,2.0,,,"$51,257.43"
136,WA,WA,98531,44157.97,52665.0,46.72984,-122.97733500000001,10.0,,,"$44,157.97"
137,WA,WA,98531,44157.97,50206.0,46.710251,-122.986879,2.0,,,"$44,157.97"
138,WA,WA,98531,44157.97,52859.0,46.7153349,-122.96068999999999,2.0,,,"$44,157.97"
139,WA,WA,98531,44157.97,65861.0,46.725274,-122.97422399999999,2.0,,,"$44,157.97"
140,WA,WA,98528,58084.43,61515.0,47.451373,-122.82686499999998,2.0,,,"$58,084.43"
141,WA,WA,98520,47390.76,81046.0,46.9762981,-123.81393670000001,8.0,,,"$47,390.76"
142,WA,WA,98516,72586.54,50208.0,47.069827000000004,-122.773312,2.0,,,"$72,586.54"
143,WA,WA,98516,72586.54,45179.0,47.056478999999996,-122.762767,1.0,,,"$72,586.54"
144,WA,WA,98516,72586.54,56195.0,47.068845,-122.76449,6.0,,,"$72,586.54"
145,WA,WA,98516,72586.54,56196.0,47.067690899999995,-122.76293600000001,2.0,,,"$72,586.54"
146,WA,WA,98516,72586.54,86920.0,47.04679,-122.80808999999999,8.0,,,"$72,586.54"
147,WA,WA,98513,60405.04,68232.0,47.0002897,-122.6682861,4.0,,,"$60,405.04"
148,WA,WA,98512,63909.65,87451.0,46.984615999999995,-122.905299,2.0,,,"$63,909.65"
149,WA,WA,98506,65311.31,37664.0,47.056888,-122.841752,1.0,,,"$65,311.31"
150,WA,WA,98506,65311.31,50211.0,47.052857,-122.84707,2.0,,,"$65,311.31"
151,WA,WA,98503,51853.19,82455.0,47.04679,-122.80808999999999,8.0,,,"$51,853.19"
152,WA,WA,98503,51853.19,33352.0,47.043857,-122.822498,1.0,,,"$51,853.19"
153,WA,WA,98503,51853.19,65387.0,47.044571999999995,-122.836183,3.0,,,"$51,853.19"
154,WA,WA,98503,51853.19,41775.0,47.0356712,-122.8127136,2.0,,,"$51,853.19"
155,WA,WA,98502,70372.51,37669.0,47.045792,-122.933675,1.0,,,"$70,372.51"
156,WA,WA,98502,70372.51,35337.0,47.035421,-122.93896200000002,2.0,,,"$70,372.51"
157,WA,WA,98502,70372.51,39786.0,47.031067,-122.930247,1.0,,,"$70,372.51"
158,WA,WA,98502,70372.51,74984.0,47.671177,-122.12153899999998,2.0,,,"$70,372.51"
159,WA,WA,98502,70372.51,78118.0,47.027314000000004,-122.91335500000001,2.0,,,"$70,372.51"
160,WA,WA,98502,70372.51,81834.0,47.027590999999994,-122.92059099999999,2.0,,,"$70,372.51"
161,WA,WA,98502,70372.51,45185.0,47.029711,-122.91158899999999,2.0,,,"$70,372.51"
162,WA,WA,98502,70372.51,61009.0,47.031125,-122.9291747,1.0,,,"$70,372.51"
163,WA,WA,98501,69348.55,37677.0,46.984193,-122.90485600000001,1.0,,,"$69,348.55"
164,WA,WA,98501,69348.55,37663.0,47.04578,-122.871901,1.0,,,"$69,348.55"
165,WA,WA,98501,69348.55,37667.0,47.045903,-122.903434,1.0,,,"$69,348.55"
166,WA,WA,98501,69348.55,74987.0,47.039004999999996,-122.88230700000001,1.0,,,"$69,348.55"
167,WA,WA,98501,69348.55,45181.0,47.035854,-122.894952,8.0,,,"$69,348.55"
168,WA,WA,98501,69348.55,45184.0,47.035131,-122.90113799999999,2.0,,,"$69,348.55"
169,WA,WA,98501,69348.55,75640.0,46.971813,-122.888172,1.0,,,"$69,348.55"
170,WA,WA,98501,69348.55,49761.0,47.0433044,-122.86296840000001,2.0,,,"$69,348.55"
171,WA,WA,98501,69348.55,55658.0,47.0448924,-122.89530420000001,2.0,,,"$69,348.55"
172,WA,WA,98501,69348.55,60463.0,47.0408639,-122.8915832,2.0,,,"$69,348.55"
173,WA,WA,98501,69348.55,61562.0,47.0479529,-122.89867759999998,2.0,,,"$69,348.55"
174,WA,WA,98501,69348.55,73412.0,46.99353,-122.90808100000001,2.0,,,"$69,348.55"
175,WA,WA,98499,48897.24,44170.0,47.171582,-122.517619,1.0,,,"$48,897.24"
176,WA,WA,98467,70825.21,44505.0,47.2136054,-122.53661880000001,1.0,,,"$70,825.21"
177,WA,WA,98466,67423.29,41307.0,47.225745,-122.535591,6.0,,,"$67,423.29"
178,WA,WA,98445,49997.98,94623.0,47.0977738,-122.4007101,2.0,,,"$49,997.98"
179,WA,WA,98444,38335.11,71784.0,47.250577,-122.439947,2.0,,,"$38,335.11"
180,WA,WA,98444,38335.11,44171.0,47.147143,-122.433631,1.0,,,"$38,335.11"
181,WA,WA,98444,38335.11,45009.0,47.1809341,-122.43407090000001,1.0,,,"$38,335.11"
182,WA,WA,98444,38335.11,48115.0,47.144915999999995,-122.438629,3.0,,,"$38,335.11"
183,WA,WA,98444,38335.11,57759.0,47.1450424,-122.438942,1.0,,,"$38,335.11"
184,WA,WA,98424,63010.84,39784.0,47.241572999999995,-122.37330700000001,3.0,,,"$63,010.84"
185,WA,WA,98424,63010.84,67178.0,47.24198,-122.348098,6.0,,,"$63,010.84"
186,WA,WA,98424,63010.84,76926.0,47.239188,-122.37455800000001,3.0,,,"$63,010.84"
187,WA,WA,98409,40310.04,81158.0,47.1906081,-122.48441820000001,2.0,,,"$40,310.04"
188,WA,WA,98409,40310.04,39797.0,47.21978,-122.48576000000001,1.0,,,"$40,310.04"
189,WA,WA,98409,40310.04,43808.0,47.229165,-122.467708,1.0,,,"$40,310.04"
190,WA,WA,98409,40310.04,41780.0,47.227983,-122.4851,4.0,,,"$40,310.04"
191,WA,WA,98409,40310.04,44169.0,47.2269249,-122.4752808,2.0,,,"$40,310.04"
192,WA,WA,98409,40310.04,48116.0,47.1982689,-122.48921969999999,2.0,,,"$40,310.04"
193,WA,WA,98409,40310.04,70926.0,47.228576700000005,-122.48435249999999,2.0,,,"$40,310.04"
194,WA,WA,98409,40310.04,70927.0,47.228578999999996,-122.4846889,2.0,,,"$40,310.04"
195,WA,WA,98409,40310.04,92525.0,47.2285958,-122.48420949999999,2.0,,,"$40,310.04"
196,WA,WA,98409,40310.04,93339.0,47.215438,-122.470693,5.0,,,"$40,310.04"
197,WA,WA,98408,43891.62,44504.0,47.20619,-122.434402,1.0,,,"$43,891.62"
198,WA,WA,98407,84841.47,44503.0,47.281263,-122.516582,1.0,,,"$84,841.47"
199,WA,WA,98407,84841.47,73686.0,47.29815874,-122.50341840000002,2.0,,,"$84,841.47"
200,WA,WA,98407,84841.47,46393.0,47.283479,-122.482725,4.0,,,"$84,841.47"
201,WA,WA,98407,84841.47,49409.0,47.3038902,-122.52094270000002,2.0,,,"$84,841.47"
202,WA,WA,98406,69801.67,78733.0,47.25914,-122.514596,2.0,,,"$69,801.67"
203,WA,WA,98405,43483.67,44168.0,47.2391586,-122.49759669999999,1.0,,,"$43,483.67"
204,WA,WA,98405,43483.67,46392.0,47.242504100000005,-122.49951170000001,2.0,,,"$43,483.67"
205,WA,WA,98403,78540.38,86883.0,47.274654600000005,-122.46672930000001,2.0,,,"$78,540.38"
206,WA,WA,98403,78540.38,86890.0,47.27448,-122.46674490000001,2.0,,,"$78,540.38"
207,WA,WA,98402,69203.47,42051.0,47.254354,-122.43961599999999,4.0,1.9594495944358101,WA,"$69,203.47"
208,WA,WA,98402,69203.47,43809.0,47.253668,-122.446141,1.0,1.9594495944358101,WA,"$69,203.47"
209,WA,WA,98402,69203.47,43804.0,47.254023,-122.43776499999998,2.0,1.9594495944358101,WA,"$69,203.47"
210,WA,WA,98402,69203.47,43805.0,47.248073,-122.439232,4.0,1.9594495944358101,WA,"$69,203.47"
211,WA,WA,98402,69203.47,43806.0,47.246043,-122.43356299999999,2.0,1.9594495944358101,WA,"$69,203.47"
212,WA,WA,98402,69203.47,43807.0,47.251864000000005,-122.438854,2.0,1.9594495944358101,WA,"$69,203.47"
213,WA,WA,98402,69203.47,67692.0,47.252087,-122.43753500000001,2.0,1.9594495944358101,WA,"$69,203.47"
214,WA,WA,98402,69203.47,81742.0,47.2442292,-122.43886909999999,2.0,1.9594495944358101,WA,"$69,203.47"
215,WA,WA,98392,57807.38,65345.0,47.712571000000004,-122.571999,4.0,,,"$57,807.38"
216,WA,WA,98390,63541.64,63497.0,47.203981,-122.23731299999999,3.0,,,"$63,541.64"
217,WA,WA,98387,51993.95,94624.0,47.0972315,-122.40162749999999,2.0,,,"$51,993.95"
218,WA,WA,98383,70565.26,69931.0,47.652505,-122.69436699999999,3.0,,,"$70,565.26"
219,WA,WA,98383,70565.26,58378.0,47.635639399999995,-122.7238278,1.0,,,"$70,565.26"
220,WA,WA,98382,61513.0,89664.0,48.06217,-123.168319,2.0,,,"$61,513.00"
221,WA,WA,98382,61513.0,89722.0,48.071064,-123.07458100000001,8.0,,,"$61,513.00"
222,WA,WA,98382,61513.0,81885.0,48.148748,-123.153244,2.0,,,"$61,513.00"
223,WA,WA,98382,61513.0,67125.0,48.079896999999995,-123.098996,1.0,,,"$61,513.00"
224,WA,WA,98382,61513.0,51905.0,48.079908,-123.105772,1.0,,,"$61,513.00"
225,WA,WA,98375,62887.7,66328.0,47.086783700000005,-122.34743999999999,2.0,,,"$62,887.70"
226,WA,WA,98375,62887.7,66329.0,47.0894135,-122.3472254,2.0,,,"$62,887.70"
227,WA,WA,98374,70334.32,49762.0,47.155625,-122.28026200000001,6.0,,,"$70,334.32"
228,WA,WA,98372,69113.15,74197.0,47.206638500000004,-122.2922309,2.0,,,"$69,113.15"
229,WA,WA,98372,69113.15,58382.0,47.204923,-122.28824499999999,1.0,,,"$69,113.15"
230,WA,WA,98371,67741.9,89659.0,47.17669,-122.2931,2.0,,,"$67,741.90"
231,WA,WA,98371,67741.9,39789.0,47.207367,-122.294997,2.0,,,"$67,741.90"
232,WA,WA,98371,67741.9,54891.0,47.182515,-122.291956,3.0,,,"$67,741.90"
233,WA,WA,98371,67741.9,60772.0,47.185296,-122.29923600000001,4.0,,,"$67,741.90"
234,WA,WA,98371,67741.9,60773.0,47.184778,-122.29331,1.0,,,"$67,741.90"
235,WA,WA,98370,75845.79,81781.0,47.760676000000004,-122.649657,8.0,,,"$75,845.79"
236,WA,WA,98370,75845.79,81782.0,47.760676000000004,-122.649657,4.0,,,"$75,845.79"
237,WA,WA,98370,75845.79,92106.0,47.760304999999995,-122.65055900000002,2.0,,,"$75,845.79"
238,WA,WA,98370,75845.79,92108.0,47.760304999999995,-122.65055900000002,4.0,,,"$75,845.79"
239,WA,WA,98370,75845.79,47874.0,47.736632,-122.647204,4.0,,,"$75,845.79"
240,WA,WA,98370,75845.79,86767.0,47.75724,-122.66194899999999,1.0,,,"$75,845.79"
241,WA,WA,98370,75845.79,36391.0,47.707951,-122.583252,4.0,,,"$75,845.79"
242,WA,WA,98370,75845.79,64094.0,47.7466244,-122.6369159,2.0,,,"$75,845.79"
243,WA,WA,98368,72427.76,66423.0,48.11612,-122.75148899999999,1.0,,,"$72,427.76"
244,WA,WA,98368,72427.76,66422.0,48.113018,-122.760544,1.0,,,"$72,427.76"
245,WA,WA,98368,72427.76,66419.0,48.102409,-122.80228999999999,1.0,,,"$72,427.76"
246,WA,WA,98368,72427.76,66420.0,48.102881,-122.800407,1.0,,,"$72,427.76"
247,WA,WA,98368,72427.76,66421.0,48.103061,-122.79414299999999,2.0,,,"$72,427.76"
248,WA,WA,98368,72427.76,66418.0,48.093634,-122.813252,2.0,,,"$72,427.76"
249,WA,WA,98368,72427.76,92107.0,48.050136200000004,-122.81878590000002,2.0,,,"$72,427.76"
250,WA,WA,98366,57814.81,81780.0,47.504376,-122.514664,2.0,,,"$57,814.81"
251,WA,WA,98366,57814.81,45186.0,47.542718,-122.637417,2.0,,,"$57,814.81"
252,WA,WA,98366,57814.81,52862.0,47.53791299,-122.638898,1.0,,,"$57,814.81"
253,WA,WA,98363,51702.42,89658.0,48.101579,-123.47711899999999,1.0,,,"$51,702.42"
254,WA,WA,98362,54675.02,71778.0,48.115111999999996,-123.26831000000001,1.0,,,"$54,675.02"
255,WA,WA,98362,54675.02,63424.0,48.120933,-123.43443700000002,2.0,,,"$54,675.02"
256,WA,WA,98362,54675.02,39788.0,48.102863,-123.34227299999999,3.0,,,"$54,675.02"
257,WA,WA,98362,54675.02,71781.0,48.112727,-123.255602,2.0,,,"$54,675.02"
258,WA,WA,98362,54675.02,85469.0,48.115251,-123.415521,2.0,,,"$54,675.02"
259,WA,WA,98346,73738.16,81779.0,47.812377000000005,-122.54028100000001,4.0,,,"$73,738.16"
260,WA,WA,98337,43981.4,61877.0,47.563713,-122.625418,4.0,,,"$43,981.40"
261,WA,WA,98337,43981.4,63854.0,47.567190000000004,-122.64058500000002,1.0,,,"$43,981.40"
262,WA,WA,98335,107267.13,71775.0,47.318344,-122.58676000000001,1.0,,,"$107,267.13"
263,WA,WA,98335,107267.13,52265.0,47.299454,-122.575998,4.0,,,"$107,267.13"
264,WA,WA,98335,107267.13,52558.0,47.3018999,-122.57954170000001,2.0,,,"$107,267.13"
265,WA,WA,98335,107267.13,88546.0,47.3292908,-122.57897849999999,2.0,,,"$107,267.13"
266,WA,WA,98332,110417.49,88827.0,47.33934179999999,-122.59031370000001,2.0,,,"$110,417.49"
267,WA,WA,98331,46976.15,81883.0,47.915109,-124.54488300000001,2.0,,,"$46,976.15"
268,WA,WA,98327,71259.04,81258.0,47.092069099999996,-122.6422247,1.0,,,"$71,259.04"
269,WA,WA,98325,54037.86,65862.0,48.731457,-122.470706,2.0,,,"$54,037.86"
270,WA,WA,98312,56572.59,60718.0,47.557801,-122.675335,2.0,,,"$56,572.59"
271,WA,WA,98312,56572.59,39779.0,47.562162,-122.68428600000001,1.0,,,"$56,572.59"
272,WA,WA,98312,56572.59,52858.0,47.56825,-122.66705,4.0,,,"$56,572.59"
273,WA,WA,98310,49736.72,71533.0,47.594474299999995,-122.6294686,1.0,,,"$49,736.72"
274,WA,WA,98304,47091.89,77990.0,46.759919000000004,-121.98198400000001,4.0,,,"$47,091.89"
275,WA,WA,98304,47091.89,74973.0,46.751481,-121.93683999999999,3.0,,,"$47,091.89"
276,WA,WA,98296,104001.08,45211.0,47.864699,-122.138672,3.0,,,"$104,001.08"
277,WA,WA,98294,54593.61,73415.0,47.862157,-121.816597,2.0,,,"$54,593.61"
278,WA,WA,98283,46900.0,81080.0,48.6735,-121.24471100000001,1.0,,,"$46,900.00"
